"@timestamp","bytes_in","bytes_out","destination.ip","destination.port","destination.mac","host.name","source.ip","source.mac","source.port","network.transport","network.type","network.packets"
"Oct 23, 2022 @ 06:55:40.003",564B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55228,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",571B,"1.5KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55244,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",649B,"3.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55584,tcp,ipv4,10
"Oct 23, 2022 @ 06:55:40.003",561B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55254,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",567B,"1.5KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55598,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",626B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55258,tcp,ipv4,13
"Oct 23, 2022 @ 06:55:40.003",471B,559B,"172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55612,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",562B,"1.5KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55614,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",621B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55268,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",594B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55272,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",577B,"3.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55624,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",1KB,"1.5KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55274,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",626B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55278,tcp,ipv4,13
"Oct 23, 2022 @ 06:55:40.003",575B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55284,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",445B,468B,"172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55632,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",622B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55298,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",561B,"1.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55636,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",561B,587B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55312,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",482B,"3.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55644,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",621B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55318,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",567B,"1.5KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55652,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",584B,"1.5KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55320,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003","1,023B","1.5KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55668,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",561B,"1.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55672,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",572B,"1.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55674,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",451B,468B,"172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55686,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",646B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55330,tcp,ipv4,13
"Oct 23, 2022 @ 06:55:40.003",624B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55342,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",570B,"1.5KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55348,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",570B,"1.5KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55352,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",565B,"1.5KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55364,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",591B,"1.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55694,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",564B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55368,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",623B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55374,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",557B,"3.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55710,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",619B,"1.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55718,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",625B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55384,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",530B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55398,tcp,ipv4,13
"Oct 23, 2022 @ 06:55:40.003",618B,"1.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55730,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",625B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55404,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",465B,559B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55410,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",619B,"1.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55738,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",623B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55412,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",442B,468B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55418,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",618B,"1.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55748,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",536B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55426,tcp,ipv4,13
"Oct 23, 2022 @ 06:55:40.003",621B,"1.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55762,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",471B,559B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55428,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",620B,"1.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55768,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",445B,468B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55442,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",622B,"1.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55784,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",482B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55446,tcp,ipv4,12
"Oct 23, 2022 @ 06:55:40.003",622B,"1.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55792,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",451B,468B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55462,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",620B,"1.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55804,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",488B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",36910,tcp,ipv4,13
"Oct 23, 2022 @ 06:55:40.003",422B,"3.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",48346,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.003",509B,"3.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",36920,tcp,ipv4,12
"Oct 23, 2022 @ 06:55:40.003",440B,"3.5KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",48354,tcp,ipv4,10
"Oct 23, 2022 @ 06:55:40.001",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:55:40.001",575B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55172,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",560B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55178,tcp,ipv4,12
"Oct 23, 2022 @ 06:55:40.001",718B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55190,tcp,ipv4,12
"Oct 23, 2022 @ 06:55:40.001",503B,"1.5KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55196,tcp,ipv4,10
"Oct 23, 2022 @ 06:55:40.001",488B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55200,tcp,ipv4,13
"Oct 23, 2022 @ 06:55:40.001",564B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55210,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",622B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55224,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",564B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55228,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",571B,"1.5KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55244,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",561B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55254,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",626B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55258,tcp,ipv4,13
"Oct 23, 2022 @ 06:55:40.001",621B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55268,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",594B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55272,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",1KB,"1.5KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55274,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",626B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55278,tcp,ipv4,13
"Oct 23, 2022 @ 06:55:40.001",575B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55284,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",622B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55298,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",561B,587B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55312,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",621B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55318,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",518B,"1.5KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55320,tcp,ipv4,10
"Oct 23, 2022 @ 06:55:40.001",646B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55330,tcp,ipv4,13
"Oct 23, 2022 @ 06:55:40.001",624B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55342,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",570B,"1.5KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55348,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",570B,"1.5KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55352,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",565B,"1.5KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55364,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",564B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55368,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",623B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55374,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",625B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55384,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",530B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55398,tcp,ipv4,13
"Oct 23, 2022 @ 06:55:40.001",625B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55404,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",465B,559B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55410,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",623B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55412,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",442B,468B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55418,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",536B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55426,tcp,ipv4,13
"Oct 23, 2022 @ 06:55:40.001",471B,559B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55428,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",445B,468B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55442,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",548B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55446,tcp,ipv4,13
"Oct 23, 2022 @ 06:55:40.001",451B,468B,"172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",55462,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:40.001",488B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",36910,tcp,ipv4,13
"Oct 23, 2022 @ 06:55:40.001",509B,"3.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",tomcat,"172.20.0.6","02:42:ac:14:00:06",36920,tcp,ipv4,12
"Oct 23, 2022 @ 06:55:30.002",74B,54B,"172.20.0.2",8080,"02:42:ac:14:00:02",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",40552,tcp,ipv4,2
"Oct 23, 2022 @ 06:55:30.002",206B,74B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",50662,tcp,ipv4,4
"Oct 23, 2022 @ 06:55:30.002",74B,54B,"172.20.0.7",8080,"02:42:ac:14:00:07",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",34038,tcp,ipv4,2
"Oct 23, 2022 @ 06:55:30.002",206B,74B,"172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",50538,tcp,ipv4,4
"Oct 23, 2022 @ 06:55:30.002",74B,54B,"172.20.0.5",8080,"02:42:ac:14:00:05",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",41136,tcp,ipv4,2
"Oct 23, 2022 @ 06:55:30.002",356B,"3.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",50546,tcp,ipv4,10
"Oct 23, 2022 @ 06:55:30.002",488B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",50676,tcp,ipv4,14
"Oct 23, 2022 @ 06:55:30.002",66B,66B,"172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",53014,tcp,ipv4,2
"Oct 23, 2022 @ 06:55:30.002",398B,"3.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55450,tcp,ipv4,10
"Oct 23, 2022 @ 06:55:30.002",557B,"3.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55466,tcp,ipv4,10
"Oct 23, 2022 @ 06:55:30.002",500B,"1.5KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55482,tcp,ipv4,10
"Oct 23, 2022 @ 06:55:30.002",495B,"1.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55492,tcp,ipv4,10
"Oct 23, 2022 @ 06:55:30.002",506B,"1.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55494,tcp,ipv4,10
"Oct 23, 2022 @ 06:55:30.002",422B,"3.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55496,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:30.002",575B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55172,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:30.002",399B,559B,"172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55504,tcp,ipv4,10
"Oct 23, 2022 @ 06:55:30.002",492B,"1.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55512,tcp,ipv4,10
"Oct 23, 2022 @ 06:55:30.002",560B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55178,tcp,ipv4,12
"Oct 23, 2022 @ 06:55:30.002",718B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55190,tcp,ipv4,12
"Oct 23, 2022 @ 06:55:30.002",503B,"1.5KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55196,tcp,ipv4,10
"Oct 23, 2022 @ 06:55:30.002",442B,468B,"172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55524,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:30.002",557B,"3.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55526,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:30.002",488B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55200,tcp,ipv4,13
"Oct 23, 2022 @ 06:55:30.002",564B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55210,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:30.002",581B,"1.5KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55542,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:30.002",568B,"1.5KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55552,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:30.002",470B,"3.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55568,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:30.002",558B,587B,"172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55580,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:30.002",622B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55224,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:30.002",564B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55228,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:30.002",571B,"1.5KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55244,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:30.002",649B,"3.6KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55584,tcp,ipv4,10
"Oct 23, 2022 @ 06:55:30.002",561B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55254,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:30.002",567B,"1.5KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55598,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:30.002",626B,"3.7KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55258,tcp,ipv4,13
"Oct 23, 2022 @ 06:55:30.002",471B,559B,"172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55612,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:30.002",562B,"1.5KB","172.20.0.1",8080,"02:42:d5:da:36:56",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55614,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:30.002",621B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55268,tcp,ipv4,11
"Oct 23, 2022 @ 06:55:30.002",594B,"1.6KB","172.20.0.4",8080,"02:42:ac:14:00:04",UbuntuIns,"172.20.0.6","02:42:ac:14:00:06",55272,tcp,ipv4,11
